customer_id,gender,age,region_circle,connection_type,plan_type,contract_type,base_plan_category,tenure_months,monthly_charges,total_charges,avg_data_gb_month,avg_voice_mins_month,sms_count_month,overage_charges,is_family_plan,is_multi_service,network_issues_3m,dropped_call_rate,avg_data_speed_mbps,num_complaints_3m,num_complaints_12m,call_center_interactions_3m,last_complaint_resolution_days,app_logins_30d,selfcare_transactions_30d,auto_pay_enrolled,late_payment_flag_3m,avg_payment_delay_days,arpu,segment_value,nps_score,service_rating_last_6m,received_competitor_offer_flag,retention_offer_accepted_flag,is_churn
102105,Female,59,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,56,313.87,15281.44,13.72,550.0,115.0,100.51,0,0,3,0.052820943164032616,16.40827494886417,0,0,0,0.0,9,1,1,0,0.3,315.66,Low,18.0,3.5,0,0,0
102106,Female,37,South,5G,Postpaid,Month-to-Month,Postpaid Gold,37,747.25,25208.6,23.37,393.0,38.0,37.05,0,0,1,0.018260307065964692,32.28962420010288,2,2,2,1.6,5,2,1,1,1.0,748.25,Medium,42.0,4.1,0,1,0
102107,Other,22,North,5G,Prepaid,No Contract,Prepaid Unlimited,70,658.25,41363.41,34.91,498.0,66.0,116.18,0,1,1,0.028047166846723023,30.40060439614942,1,1,2,1.9,7,1,0,0,0.2,659.91,Medium,-43.0,4.0,0,0,1
102108,Male,47,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,30,241.55,7505.18,11.38,576.0,25.0,0.0,1,0,2,0.026219810328148848,29.228883499913664,0,1,0,0.0,11,4,0,0,0.0,241.55,Low,34.0,3.7,0,0,0
102109,Male,46,Metro,4G,Postpaid,1 Year,Postpaid Platinum,113,1104.44,103979.35,18.16,890.0,64.0,122.37,1,1,2,0.0017900081300051725,24.063071583849567,1,1,2,4.9,7,2,1,0,0.0,1105.52,High,6.0,2.1,0,0,1
102110,Female,34,Metro,5G,Postpaid,1 Year,Postpaid Platinum,80,1171.84,81811.91,33.83,781.0,0.0,37.7,1,0,3,0.037419021572269257,2.877685490088547,0,0,2,0.0,7,5,1,0,0.9,1172.31,High,34.0,2.7,1,0,0
102111,Female,19,South,4G,Prepaid,No Contract,Prepaid Mini,34,191.21,6362.23,16.02,267.0,70.0,47.04,0,0,0,0.0,6.603328634075426,0,0,1,0.0,6,1,0,1,4.9,192.59,Low,50.0,3.4,0,0,1
102112,Male,45,South,4G,Prepaid,No Contract,Prepaid Mini,83,225.81,16201.24,24.41,577.0,138.0,81.85,0,1,1,0.01703902188410282,20.899808240508946,0,1,0,0.0,6,1,0,1,3.8,226.8,Low,3.0,3.4,0,0,1
102113,Female,62,East,4G,Prepaid,No Contract,Prepaid Regular,116,343.96,32887.35,11.13,622.0,36.0,40.18,0,0,3,0.042578266242573326,16.916509539464645,0,0,1,0.0,6,1,1,0,0.5,344.31,Low,8.0,4.1,0,0,1
102114,Male,63,East,5G,Prepaid,No Contract,Prepaid Regular,92,336.2,30074.92,17.38,622.0,68.0,59.61,0,0,0,0.030363715656194515,14.319039639286121,0,1,1,0.0,5,0,1,0,0.0,336.85,Low,34.0,4.1,0,0,0
102115,Female,30,West,5G,Prepaid,No Contract,Prepaid Regular,93,317.7,26063.9,50.41,317.0,92.0,95.19,0,0,1,0.017733655116523032,16.9202902508282,1,1,1,3.6,10,2,0,1,1.6,318.72,Low,-2.0,3.6,1,0,0
102116,Male,42,South,5G,Postpaid,Month-to-Month,Postpaid Silver,26,546.64,11694.23,16.43,470.0,42.0,6.86,0,0,4,0.04000017197961488,14.856329520380346,0,1,0,0.0,8,3,0,0,0.3,546.9,Medium,36.0,5.0,0,0,0
102117,Male,69,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,22,346.73,7649.88,30.0,442.0,31.0,66.29,0,0,2,0.012151938642830408,14.085412591961067,0,0,0,0.0,7,2,1,0,0.8,349.74,Low,36.0,2.8,0,0,1
102118,Male,37,South,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Platinum,67,1161.79,74481.73,28.94,456.0,27.0,64.92,0,1,5,0.0031316778797199733,22.222496003353303,0,0,0,0.0,7,3,0,0,0.3,1162.76,High,-10.0,2.6,1,0,1
102119,Male,45,East,5G,Prepaid,No Contract,Prepaid Regular,34,346.17,11578.65,19.17,470.0,28.0,170.1,0,1,2,0.0359752676138516,18.46211344451385,0,0,4,0.0,2,3,0,0,0.0,351.17,Low,45.0,4.3,0,0,0
102120,Male,56,North,5G,Prepaid,No Contract,Prepaid Mini,15,247.5,4180.87,30.04,440.0,0.0,124.15,0,0,0,0.0029013395958468607,10.898171577799387,0,0,1,0.0,8,1,1,1,1.1,255.78,Low,26.0,3.9,0,0,1
102121,Male,44,East,5G,Prepaid,No Contract,Prepaid Regular,109,360.68,31952.72,1.22,773.0,7.0,55.27,1,0,3,0.0,14.663491044855697,0,1,1,0.0,13,0,0,0,0.0,361.19,Low,-6.0,4.3,0,0,1
102122,Male,65,North,Fiber Home Broadband,Postpaid,2 Year,Postpaid Silver,42,575.1,25428.45,43.74,182.0,48.0,216.65,1,0,1,0.012026164416507518,17.291045417115743,0,0,0,0.0,8,3,0,0,0.0,580.26,Medium,26.0,4.8,0,0,0
102123,Male,38,South,5G,Postpaid,Month-to-Month,Postpaid Silver,96,452.24,36851.55,18.77,1043.0,70.0,79.31,0,0,1,0.014565291520376462,24.628005264585013,1,1,1,6.5,5,2,0,0,0.7,453.07,Medium,54.0,4.5,1,0,0
102124,Male,46,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,88,203.76,19272.99,13.44,711.0,118.0,82.31,0,0,4,0.024867923702961932,17.667802901917728,1,1,3,3.1,5,1,0,1,1.9,204.7,Low,31.0,4.3,0,1,0
102125,Male,47,South,4G,Prepaid,No Contract,Prepaid Mini,18,196.24,3210.91,15.89,760.0,93.0,137.95,0,0,0,0.0015582086608925232,17.17522710963793,0,0,0,0.0,4,3,0,0,0.0,203.9,Low,44.0,3.9,0,0,1
102126,Male,60,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,23,456.38,10771.92,11.02,456.0,11.0,47.36,0,1,2,0.003534245752495127,24.057287751733256,1,3,3,1.1,9,1,1,1,5.6,458.44,Medium,-11.0,4.9,0,0,1
102127,Male,37,North,5G,Prepaid,No Contract,Prepaid Mini,70,199.9,13379.76,23.03,385.0,30.0,34.46,0,1,0,0.015283044818173264,23.002089271621482,0,0,0,0.0,10,1,1,0,0.2,200.39,Low,6.0,3.1,0,0,1
102128,Male,33,South,4G,Prepaid,No Contract,Prepaid Regular,75,315.26,24270.99,29.71,49.0,19.0,45.54,0,0,2,0.026089791597647412,21.785107587884085,0,0,2,0.0,5,0,0,0,0.4,315.87,Low,54.0,1.9,0,0,0
102129,Male,38,West,5G,Prepaid,No Contract,Prepaid Regular,33,363.9,10271.14,18.66,513.0,58.0,59.6,1,0,1,0.03034266013694062,16.313589916546864,0,1,0,0.0,8,1,1,0,1.2,365.71,Low,1.0,4.6,0,0,0
102130,Male,31,South,4G,Postpaid,Month-to-Month,Postpaid Gold,19,844.46,15334.85,21.36,648.0,42.0,63.02,0,0,1,0.011606630792411782,20.764988624706195,0,0,2,0.0,11,2,0,0,0.8,847.78,High,69.0,3.2,0,0,0
102131,Female,29,North,4G,Prepaid,No Contract,Prepaid Unlimited,75,693.45,56991.16,39.46,544.0,94.0,95.56,0,0,2,0.027300566704808918,18.272342041187898,0,0,2,0.0,3,3,0,0,0.8,694.72,Medium,32.0,3.6,0,0,1
102132,Other,64,East,4G,Postpaid,Month-to-Month,Postpaid Silver,29,480.68,12620.4,21.01,598.0,17.0,28.72,0,1,2,0.034300514875073206,26.2997352564047,0,1,0,0.0,9,2,0,0,1.2,481.67,Medium,5.0,4.3,1,0,1
102133,Female,37,West,4G,Postpaid,Month-to-Month,Postpaid Platinum,21,1361.67,30591.21,31.18,613.0,107.0,64.65,0,0,0,0.013023385889305662,21.88403090259122,2,3,2,3.0,7,1,0,0,0.0,1364.75,High,22.0,3.6,0,0,0
102134,Female,33,South,4G,Postpaid,Month-to-Month,Postpaid Silver,46,508.77,24291.85,6.1,821.0,69.0,45.22,0,0,0,0.028597773625466824,20.238388411584687,0,0,0,0.0,7,0,0,0,1.5,509.75,Medium,-11.0,2.3,0,0,0
102135,Female,64,East,4G,Prepaid,No Contract,Prepaid Regular,42,370.75,13004.17,29.76,1060.0,76.0,39.87,0,0,1,0.03061751908922214,20.650123664634613,1,1,1,3.1,9,4,0,0,1.4,371.7,Low,18.0,2.6,0,0,1
102136,Male,62,North,4G,Prepaid,No Contract,Prepaid Regular,48,377.51,16908.07,24.08,540.0,48.0,26.51,0,0,0,0.008333776643294929,19.867925798617463,0,0,0,0.0,8,1,0,0,0.2,378.06,Low,47.0,2.7,0,0,0
102137,Female,32,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,47,197.96,9584.24,24.63,721.0,36.0,86.41,0,0,2,0.012976553351075152,22.708597152267608,0,0,1,0.0,11,2,0,0,0.0,199.8,Low,40.0,4.9,1,0,1
102138,Female,35,Metro,4G,Prepaid,No Contract,Prepaid Mini,68,156.94,9575.01,8.81,119.0,53.0,64.94,1,0,1,0.0410282151512525,4.764399868241918,0,2,0,0.0,9,1,1,1,4.3,157.9,Low,44.0,4.1,0,0,1
102139,Female,64,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,64,206.5,13054.24,27.97,273.0,13.0,93.41,0,1,1,0.041881411014340994,17.15676344809874,0,0,2,0.0,8,1,0,1,6.0,207.96,Low,-4.0,3.5,0,0,1
102140,Female,33,Metro,4G,Prepaid,No Contract,Prepaid Regular,5,330.64,1449.99,27.01,387.0,69.0,136.25,0,0,2,0.006522600799545428,16.90451244859046,0,0,1,0.0,11,0,0,0,1.8,357.89,Low,20.0,4.3,0,1,0
102141,Male,67,East,4G,Prepaid,No Contract,Prepaid Mini,29,165.67,5016.93,30.98,140.0,11.0,20.91,0,1,1,0.04480359276993308,21.418030637951208,0,0,1,0.0,9,3,1,0,0.7,166.39,Low,-7.0,4.7,0,1,1
102142,Female,53,West,4G,Prepaid,No Contract,Prepaid Regular,61,357.74,20957.14,38.69,603.0,50.0,42.36,0,0,1,0.018414238122314828,27.84606069175625,1,3,1,2.0,7,1,0,0,0.1,358.43,Low,53.0,3.6,0,0,0
102143,Female,55,Metro,4G,Prepaid,No Contract,Prepaid Mini,87,171.73,14462.44,10.56,491.0,34.0,79.04,0,0,3,0.018432222389897487,26.066660201189492,0,0,0,0.0,9,1,1,0,1.0,172.64,Low,50.0,2.9,0,0,1
102144,Male,48,Metro,4G,Prepaid,No Contract,Prepaid Regular,4,357.15,1537.56,26.21,620.0,45.0,87.29,0,0,1,0.021934048152452514,20.160522753274407,0,0,2,0.0,7,1,0,0,0.1,378.97,Low,30.0,4.0,1,0,1
102145,Female,19,East,5G,Prepaid,No Contract,Prepaid Mini,97,201.64,18652.16,18.03,802.0,45.0,14.23,0,0,3,0.013148520086317006,19.303328418995424,0,0,0,0.0,10,2,1,1,2.3,201.79,Low,-1.0,4.5,0,0,1
102146,Male,64,South,4G,Prepaid,No Contract,Prepaid Regular,12,343.27,3441.68,43.17,814.0,41.0,39.4,0,1,2,0.025522931241034635,23.30910117610746,0,0,0,0.0,8,1,1,0,0.2,346.55,Low,51.0,4.9,1,0,1
102147,Other,49,North,5G,Prepaid,No Contract,Prepaid Regular,77,312.28,22469.89,23.01,287.0,49.0,144.96,0,0,0,0.008888436151494001,13.254997570320931,0,0,2,0.0,8,2,1,0,0.0,314.16,Low,8.0,3.9,0,0,0
102148,Female,27,South,4G,Postpaid,Month-to-Month,Postpaid Platinum,27,1035.28,27430.66,37.1,502.0,16.0,19.68,1,0,0,0.04253251302655657,16.66566967656481,0,1,0,0.0,13,2,1,0,0.0,1036.01,High,16.0,4.7,0,0,1
102149,Male,65,East,5G,Postpaid,Month-to-Month,Postpaid Platinum,108,1225.75,115096.61,17.41,463.0,24.0,69.25,0,0,0,0.03853948255016365,12.290815669060919,0,0,3,0.0,8,3,0,1,4.3,1226.39,High,-2.0,4.9,1,0,1
102150,Female,34,South,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Platinum,83,1352.28,98410.32,22.29,419.0,25.0,30.56,1,1,2,0.023087371562836655,13.073405154682881,0,0,0,0.0,7,0,1,0,0.0,1352.65,High,-20.0,4.0,0,1,0
102151,Male,38,South,5G,Prepaid,No Contract,Prepaid Mini,95,223.38,18224.33,7.94,340.0,28.0,54.83,0,0,1,0.004317959089076652,20.4740758965697,0,0,0,0.0,9,0,0,0,1.0,223.96,Low,29.0,3.3,0,0,0
102152,Female,54,East,4G,Postpaid,Month-to-Month,Postpaid Silver,97,436.97,42117.91,32.95,515.0,81.0,26.34,0,1,1,0.048044368995968895,31.566413443412543,0,2,0,0.0,3,1,1,0,2.4,437.24,Medium,-38.0,4.1,0,1,1
102153,Female,34,Metro,Fiber Home Broadband,Postpaid,1 Year,Postpaid Silver,6,480.61,3001.45,7.7,831.0,37.0,65.84,0,0,2,0.007271682593239456,24.25293559369802,2,2,3,4.2,6,3,0,0,0.1,491.58,Medium,22.0,3.4,0,0,0
102154,Female,18,Metro,5G,Postpaid,2 Year,Postpaid Platinum,101,1170.36,100165.63,24.99,612.0,36.0,98.39,1,1,1,0.030229798259972983,13.653530891099994,1,1,1,3.3,4,2,0,0,0.0,1171.33,High,41.0,4.5,0,0,1
102155,Female,36,South,5G,Prepaid,No Contract,Prepaid Unlimited,11,525.26,6217.23,33.33,790.0,29.0,30.4,0,0,0,0.035536954815736876,19.25265376275648,1,1,1,1.0,3,3,1,0,0.2,528.02,Medium,43.0,3.2,0,0,1
102156,Male,56,East,4G,Postpaid,Month-to-Month,Postpaid Platinum,65,1131.78,74476.0,27.33,759.0,83.0,55.95,1,0,3,0.020140092963076853,16.801918811003993,0,0,2,0.0,9,2,0,1,4.7,1132.64,High,21.0,4.2,1,0,0
102157,Male,42,Metro,5G,Prepaid,No Contract,Prepaid Regular,79,311.46,27033.64,3.86,523.0,27.0,65.43,0,1,2,0.026131999982263954,21.43503914100133,0,0,3,0.0,12,0,0,0,0.2,312.29,Low,51.0,3.1,0,0,0
102158,Male,58,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,108,412.81,38339.76,21.62,271.0,28.0,0.0,1,0,0,0.02038344379024227,12.741200851537496,1,2,1,2.2,11,1,1,1,3.7,412.81,Medium,71.0,3.0,0,0,1
102159,Male,21,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,86,612.05,51686.41,37.38,55.0,61.0,0.39,0,0,2,0.03981122527792705,29.04231567893756,0,0,2,0.0,4,2,0,0,0.8,612.05,Medium,39.0,3.7,0,0,0
102160,Male,32,North,5G,Prepaid,No Contract,Prepaid Unlimited,85,688.74,53102.78,30.52,223.0,113.0,42.46,0,0,1,0.009781698725504951,33.711138622114476,0,0,0,0.0,9,1,0,1,1.3,689.24,Medium,-10.0,2.9,0,0,1
102161,Male,31,East,4G,Postpaid,Month-to-Month,Postpaid Silver,116,513.55,52356.74,22.53,264.0,18.0,102.47,0,0,1,0.007888717021577958,14.177547458673732,0,0,0,0.0,7,1,1,0,0.0,514.43,Medium,-20.0,2.3,1,0,1
102162,Male,21,East,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,2,571.56,1142.78,14.67,988.0,77.0,121.8,0,0,4,0.018626907356011673,10.956425515497095,0,0,1,0.0,10,2,0,0,1.9,632.46,Medium,17.0,3.8,0,0,1
102163,Male,54,South,4G,Prepaid,No Contract,Prepaid Unlimited,1,516.71,581.89,29.33,499.0,46.0,34.87,0,1,0,0.03341637012913328,23.06220471031758,1,1,1,4.6,11,2,0,0,0.4,551.58,Medium,-15.0,4.6,0,0,1
102164,Female,29,East,4G,Prepaid,No Contract,Prepaid Regular,23,400.84,9479.54,20.63,256.0,56.0,38.71,0,0,1,0.009831136363313016,20.643139259684286,0,1,1,0.0,12,1,1,0,0.9,402.52,Medium,78.0,3.1,0,1,0
102165,Male,44,East,5G,Prepaid,No Contract,Prepaid Unlimited,29,594.1,14534.34,15.73,627.0,38.0,52.21,0,0,0,0.01486368306172541,13.961722282419746,0,0,0,0.0,13,0,0,0,1.7,595.9,Medium,17.0,3.6,0,0,0
102166,Female,74,East,5G,Prepaid,No Contract,Prepaid Regular,60,344.9,22798.22,22.59,196.0,40.0,69.38,0,1,1,0.011572726958989251,21.185663099673075,0,2,0,0.0,7,0,0,1,4.7,346.06,Low,15.0,4.0,0,0,0
102167,Male,32,East,5G,Prepaid,No Contract,Prepaid Unlimited,99,661.17,59020.91,31.8,194.0,56.0,62.62,0,0,3,0.034977936915738875,10.939822086949304,0,0,0,0.0,9,3,0,0,0.0,661.8,Medium,14.0,3.4,0,0,0
102168,Male,29,South,5G,Prepaid,No Contract,Prepaid Regular,47,347.12,14748.96,18.45,757.0,62.0,110.59,0,0,0,0.031203952435853576,20.571609741540144,2,3,2,6.5,10,2,0,0,2.0,349.47,Low,26.0,3.9,0,0,1
102169,Female,71,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,107,629.72,55819.48,24.73,896.0,0.0,0.0,1,1,2,0.038136115189853145,14.562999630184443,1,1,2,5.8,7,1,0,0,0.9,629.72,Medium,65.0,3.9,0,0,1
102170,Male,38,South,5G,Prepaid,No Contract,Prepaid Regular,77,313.44,26275.53,22.06,342.0,55.0,51.2,0,0,2,0.034209334443782165,28.84737772178416,0,0,0,0.0,5,0,1,0,1.0,314.1,Low,24.0,3.2,1,0,0
102171,Male,34,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,56,714.85,42099.32,12.96,583.0,40.0,56.63,0,0,2,0.045844335048848904,24.69941814258112,0,1,2,0.0,13,0,1,0,0.0,715.86,Medium,25.0,4.4,0,0,0
102172,Female,59,South,4G,Prepaid,No Contract,Prepaid Regular,95,317.59,27737.37,21.89,322.0,36.0,0.0,0,0,1,0.03644008308779262,8.966898677708002,0,0,0,0.0,3,1,1,1,9.4,317.59,Low,65.0,4.4,0,0,1
102173,Male,25,East,5G,Prepaid,No Contract,Prepaid Regular,58,306.67,16020.56,25.66,870.0,41.0,72.45,0,0,2,0.016429706581321424,14.91976811584708,0,0,1,0.0,8,4,1,0,1.6,307.92,Low,21.0,3.1,0,1,0
102174,Male,39,East,4G,Postpaid,1 Year,Postpaid Silver,6,455.51,2989.37,26.3,787.0,33.0,0.0,0,0,2,0.022428878994074104,21.951908169935038,0,0,1,0.0,10,1,0,0,0.0,455.51,Medium,-12.0,3.7,0,0,1
102175,Female,29,North,4G,Prepaid,No Contract,Prepaid Unlimited,102,525.3,53944.6,35.93,723.0,52.0,25.37,0,0,3,0.009315190074541596,14.967495235248832,1,1,1,4.1,5,5,0,0,0.4,525.55,Medium,58.0,5.0,0,0,0
102176,Male,68,South,5G,Prepaid,No Contract,Prepaid Regular,16,276.7,3964.8,27.19,226.0,50.0,56.09,0,1,1,0.02726946978030788,7.614402176406097,1,3,1,3.6,10,2,0,0,0.0,280.21,Low,22.0,4.4,0,0,0
102177,Female,34,North,5G,Prepaid,No Contract,Prepaid Mini,55,201.89,9448.59,14.71,537.0,64.0,115.4,0,0,1,0.016254581160885226,14.997654797845676,0,0,3,0.0,7,0,1,0,0.8,203.99,Low,-60.0,3.4,0,0,1
102178,Male,50,West,Fiber Home Broadband,Postpaid,1 Year,Postpaid Silver,19,438.68,8731.94,31.19,963.0,62.0,83.0,0,0,2,0.021850637396214602,17.224125062011108,0,0,0,0.0,6,2,1,0,0.4,443.05,Medium,11.0,3.3,0,0,0
102179,Other,47,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,94,557.74,43744.43,18.92,620.0,49.0,106.45,0,0,1,0.002791105280878902,23.231286571361338,1,1,1,3.8,6,3,0,0,0.0,558.87,Medium,33.0,3.3,0,0,1
102180,Female,46,Metro,4G,Prepaid,No Contract,Prepaid Regular,76,264.46,18991.23,15.86,1078.0,51.0,42.67,0,0,1,0.02929160644818407,14.89803494491758,0,1,3,0.0,4,1,0,1,5.1,265.02,Low,33.0,3.0,0,0,0
102181,Other,21,South,5G,Prepaid,No Contract,Prepaid Mini,113,246.43,30305.18,41.66,726.0,39.0,66.25,0,0,3,0.0,15.003302698692487,0,1,2,0.0,11,2,1,0,0.0,247.02,Low,25.0,2.6,0,0,1
102182,Female,32,South,4G,Prepaid,No Contract,Prepaid Regular,104,369.57,41387.81,28.22,294.0,27.0,5.49,0,0,2,0.018471132461629514,14.847363066993061,1,1,1,3.5,5,3,0,1,6.4,369.62,Low,28.0,4.3,0,0,0
102183,Male,66,South,5G,Postpaid,1 Year,Postpaid Platinum,32,949.15,27775.21,22.98,460.0,48.0,71.95,0,0,2,0.024895294563667222,32.56031740210845,2,2,3,4.5,12,1,0,0,0.3,951.4,High,33.0,4.4,0,0,1
102184,Female,49,South,5G,Postpaid,Month-to-Month,Postpaid Gold,31,784.92,24943.74,19.68,252.0,25.0,64.26,0,0,1,0.025315951467831666,12.229413059879068,2,3,5,3.6,12,5,0,1,1.9,786.99,Medium,11.0,3.8,0,0,0
102185,Male,68,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,33,341.41,12106.31,33.98,948.0,60.0,84.29,1,0,1,0.0,23.068809540639442,0,0,1,0.0,5,1,0,0,0.1,343.96,Low,29.0,4.2,0,1,0
102186,Female,49,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,19,342.78,7328.99,39.63,629.0,40.0,144.91,1,1,0,0.03390832335399384,13.59991543645842,0,0,1,0.0,6,1,0,0,0.0,350.41,Low,40.0,3.6,0,1,0
102187,Female,36,North,4G,Prepaid,No Contract,Prepaid Regular,112,363.51,41522.61,35.46,740.0,111.0,0.0,0,0,3,0.04121399150900977,17.742918992825633,1,4,3,3.8,4,0,0,0,0.7,363.51,Low,32.0,4.6,1,0,0
102188,Male,37,South,5G,Postpaid,Month-to-Month,Postpaid Gold,10,677.94,5505.53,34.18,821.0,64.0,34.69,0,0,2,0.041406083260906786,12.206192899397724,0,0,0,0.0,9,3,0,0,1.5,681.41,Medium,-6.0,3.6,0,0,0
102189,Female,62,West,5G,Prepaid,No Contract,Prepaid Mini,51,169.59,9252.92,29.28,441.0,49.0,25.21,0,0,2,0.029548294560075544,19.99249100786836,1,1,1,5.6,6,3,1,1,1.7,170.08,Low,28.0,4.2,0,0,1
102190,Male,31,North,5G,Postpaid,Month-to-Month,Postpaid Gold,34,757.8,22736.84,9.84,294.0,70.0,23.74,0,1,2,0.023414323157366794,32.13403416174395,0,0,1,0.0,7,5,1,0,0.6,758.5,Medium,-26.0,2.8,0,0,1
102191,Female,52,South,5G,Postpaid,Month-to-Month,Postpaid Silver,2,525.07,1102.24,20.79,1041.0,32.0,57.67,0,1,3,0.017401643146493805,30.045513490128616,1,1,1,4.1,12,2,1,0,0.0,553.91,Medium,-18.0,3.7,0,0,1
102192,Female,71,Metro,4G,Prepaid,No Contract,Prepaid Mini,99,188.25,20389.32,30.75,489.0,97.0,5.74,0,0,1,0.03389036130526629,11.423945005859109,0,2,2,0.0,6,2,1,0,1.1,188.31,Low,3.0,3.9,0,0,0
102193,Male,66,West,4G,Prepaid,No Contract,Prepaid Regular,60,357.25,22975.02,20.4,590.0,71.0,116.47,1,0,2,0.050918895715625474,10.518876458518156,0,2,1,0.0,12,4,1,1,1.0,359.19,Low,65.0,3.3,0,0,0
102194,Female,40,East,4G,Prepaid,No Contract,Prepaid Regular,105,298.89,28580.31,17.34,605.0,50.0,60.71,0,0,3,0.02773171978434391,22.73784764259128,0,0,0,0.0,4,5,0,1,1.0,299.47,Low,35.0,4.1,0,0,0
102195,Female,33,Metro,4G,Prepaid,No Contract,Prepaid Regular,74,319.56,19608.05,22.69,803.0,77.0,129.09,0,0,1,0.010458112641466677,19.15891224973192,1,1,2,3.8,9,2,0,0,1.0,321.3,Low,-0.0,4.6,0,0,0
102196,Male,53,South,4G,Postpaid,1 Year,Postpaid Gold,60,855.66,47373.37,13.15,248.0,90.0,56.27,1,0,2,0.03936432455614326,18.560727878187866,1,1,1,5.5,9,0,0,0,1.3,856.6,High,-6.0,4.4,1,0,1
102197,Female,52,South,4G,Prepaid,No Contract,Prepaid Unlimited,30,631.3,20077.56,6.71,807.0,91.0,90.64,0,0,2,0.005334249229902388,13.467663231598198,1,1,1,3.6,8,1,0,0,1.0,634.32,Medium,98.0,4.3,0,0,0
102198,Male,59,North,5G,Prepaid,No Contract,Prepaid Regular,71,360.9,23292.59,23.24,913.0,80.0,52.7,0,0,1,0.009372275509301831,16.29099960300804,0,0,2,0.0,2,0,1,0,0.0,361.64,Low,26.0,3.9,0,0,0
102199,Female,22,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,87,645.96,48212.18,30.03,470.0,3.0,42.31,1,1,1,0.010537908687844691,14.961204368278283,0,1,0,0.0,11,1,1,0,0.4,646.45,Medium,5.0,3.1,0,0,1
102200,Male,48,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,4,372.33,1361.16,26.17,310.0,36.0,24.49,1,0,1,0.03473450865953572,18.66995631173238,0,1,2,0.0,8,2,0,0,0.6,378.45,Low,46.0,3.4,0,0,1
102201,Female,18,Metro,5G,Prepaid,No Contract,Prepaid Unlimited,28,567.99,13153.94,44.29,215.0,58.0,79.89,0,0,3,0.04807248615694812,19.786881191773347,0,0,0,0.0,8,5,0,1,1.0,570.84,Medium,31.0,3.5,0,0,0
102202,Female,74,South,4G,Postpaid,Month-to-Month,Postpaid Gold,44,843.65,31719.57,33.86,721.0,23.0,62.07,0,0,1,0.028520180132389213,12.946649538136201,0,0,1,0.0,5,2,0,0,1.4,845.06,High,62.0,2.8,0,0,0
102203,Male,67,South,4G,Prepaid,No Contract,Prepaid Regular,15,354.02,4826.4,29.42,414.0,0.0,132.26,0,0,3,0.014690218006667737,10.298570647815884,0,2,1,0.0,10,3,0,0,0.7,362.84,Low,-1.0,3.6,0,0,1
102204,Male,60,West,4G,Prepaid,No Contract,Prepaid Mini,11,191.14,2019.21,34.25,738.0,0.0,34.77,0,1,1,0.03236733001398916,24.63793388304095,1,1,1,4.9,9,3,1,0,1.3,194.3,Low,14.0,3.6,0,0,1
102205,Female,34,North,Fiber Home Broadband,Postpaid,1 Year,Postpaid Platinum,30,1152.66,28323.73,3.88,787.0,75.0,11.62,1,0,1,0.009664798625823642,5.2423404263835,1,1,1,2.6,11,1,0,1,5.8,1153.05,High,60.0,4.0,0,0,1
102206,Female,60,East,5G,Prepaid,No Contract,Prepaid Regular,41,391.32,16920.54,7.49,677.0,0.0,5.27,0,0,1,0.0074692501900447805,17.334669681755408,0,0,1,0.0,9,1,0,0,0.8,391.45,Low,13.0,4.2,0,0,0
102207,Male,43,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,64,378.79,24786.44,28.86,835.0,39.0,68.08,0,0,1,0.0,27.044550997464114,1,2,2,5.5,9,1,0,0,0.9,379.85,Low,39.0,3.6,0,0,0
102208,Male,54,West,4G,Postpaid,Month-to-Month,Postpaid Silver,97,475.65,47068.91,38.68,476.0,0.0,77.48,0,0,0,0.016360494181274658,23.744961045364263,1,1,2,3.6,6,3,1,0,0.0,476.45,Medium,70.0,4.2,0,0,0
102209,Male,31,Metro,5G,Prepaid,No Contract,Prepaid Regular,102,321.97,27555.75,7.8,409.0,57.0,21.33,0,0,0,0.024386219560308207,18.976573315897465,0,0,1,0.0,7,1,0,0,1.3,322.18,Low,51.0,4.3,0,0,1
